mID,mName,mSubType,mRarity,mResourceID
202023,+3 로키의 라이플,10,2,202020
202024,+4 로키의 라이플,10,2,202020
202025,+5 로키의 라이플,10,2,202020
202026,+6 로키의 라이플,10,2,202020
202027,+7 로키의 라이플,10,2,202020
202028,+8 로키의 라이플,10,2,202020
202029,+9 로키의 라이플,10,2,202020
202030,+10 로키의 라이플,10,2,202020
202031,+11 로키의 라이플,10,2,202020
202032,+12 로키의 라이플,10,2,202020
202033,+13 로키의 라이플,10,2,202020
202040,+0 데빌헌터의 라이플,10,2,202040
202041,+1 데빌헌터의 라이플,10,2,202040
202042,+2 데빌헌터의 라이플,10,2,202040
202043,+3 데빌헌터의 라이플,10,2,202040
202044,+4 데빌헌터의 라이플,10,2,202040
202045,+5 데빌헌터의 라이플,10,2,202040
202046,+6 데빌헌터의 라이플,10,2,202040
202047,+7 데빌헌터의 라이플,10,2,202040
202048,+8 데빌헌터의 라이플,10,2,202040
202049,+9 데빌헌터의 라이플,10,2,202040
202050,+10 데빌헌터의 라이플,10,2,202040
202051,+11 데빌헌터의 라이플,10,2,202040
202052,+12 데빌헌터의 라이플,10,2,202040
202053,+13 데빌헌터의 라이플,10,2,202040
202060,+0 환영 군단병의 총,10,2,202000
202061,+1 환영 군단병의 총,10,2,202000
202062,+2 환영 군단병의 총,10,2,202000
202063,+3 환영 군단병의 총,10,2,202000
202064,+4 환영 군단병의 총,10,2,202000
202065,+5 환영 군단병의 총,10,2,202000
202066,+6 환영 군단병의 총,10,2,202000
202067,+7 환영 군단병의 총,10,2,202000
202068,+8 환영 군단병의 총,10,2,202000
202069,+9 환영 군단병의 총,10,2,202000
202070,+10 환영 군단병의 총,10,2,202000
202071,+11 환영 군단병의 총,10,2,202000
202072,+12 환영 군단병의 총,10,2,202000
202073,+13 환영 군단병의 총,10,2,202000
202080,+0 정예 천상군의 총,10,2,202080
202081,+1 정예 천상군의 총,10,2,202080
202082,+2 정예 천상군의 총,10,2,202080
202083,+3 정예 천상군의 총,10,2,202080
202084,+4 정예 천상군의 총,10,2,202080
202085,+5 정예 천상군의 총,10,2,202080
202086,+6 정예 천상군의 총,10,2,202080
202087,+7 정예 천상군의 총,10,2,202080
202088,+8 정예 천상군의 총,10,2,202080
202089,+9 정예 천상군의 총,10,2,202080
202090,+10 정예 천상군의 총,10,2,202080
202091,+11 정예 천상군의 총,10,2,202080
202092,+12 정예 천상군의 총,10,2,202080
202093,+13 정예 천상군의 총,10,2,202080
202100,+0 만월의 의식용 총,10,2,202100
202101,+1 만월의 의식용 총,10,2,202100
202102,+2 만월의 의식용 총,10,2,202100
202103,+3 만월의 의식용 총,10,2,202100
202104,+4 만월의 의식용 총,10,2,202100
202105,+5 만월의 의식용 총,10,2,202100
202106,+6 만월의 의식용 총,10,2,202100
202107,+7 만월의 의식용 총,10,2,202100
202108,+8 만월의 의식용 총,10,2,202100
202109,+9 만월의 의식용 총,10,2,202100
202110,+10 만월의 의식용 총,10,2,202100
202111,+11 만월의 의식용 총,10,2,202100
202112,+12 만월의 의식용 총,10,2,202100
202113,+13 만월의 의식용 총,10,2,202100
202120,+0 카를로스의 라이플,10,2,202000
202121,+1 카를로스의 라이플,10,2,202000
202122,+2 카를로스의 라이플,10,2,202000
202123,+3 카를로스의 라이플,10,2,202000
202124,+4 카를로스의 라이플,10,2,202000
202125,+5 카를로스의 라이플,10,2,202000
202126,+6 카를로스의 라이플,10,2,202000
202127,+7 카를로스의 라이플,10,2,202000
202128,+8 카를로스의 라이플,10,2,202000
202129,+9 카를로스의 라이플,10,2,202000
202130,+10 카를로스의 라이플,10,2,202000
202131,+11 카를로스의 라이플,10,2,202000
202132,+12 카를로스의 라이플,10,2,202000
202133,+13 카를로스의 라이플,10,2,202000
202140,+0 광기의 수호자 철포,10,2,202140
202141,+1 광기의 수호자 철포,10,2,202140
202142,+2 광기의 수호자 철포,10,2,202140
202143,+3 광기의 수호자 철포,10,2,202140
202144,+4 광기의 수호자 철포,10,2,202140
202145,+5 광기의 수호자 철포,10,2,202140
202146,+6 광기의 수호자 철포,10,2,202140
202147,+7 광기의 수호자 철포,10,2,202140
202148,+8 광기의 수호자 철포,10,2,202140
202149,+9 광기의 수호자 철포,10,2,202140
202150,+10 광기의 수호자 철포,10,2,202140
202151,+11 광기의 수호자 철포,10,2,202140
202152,+12 광기의 수호자 철포,10,2,202140
202153,+13 광기의 수호자 철포,10,2,202140
202160,+0 흑룡 토벌단의 총,10,2,202160
202161,+1 흑룡 토벌단의 총,10,2,202160
202162,+2 흑룡 토벌단의 총,10,2,202160
202163,+3 흑룡 토벌단의 총,10,2,202160
202164,+4 흑룡 토벌단의 총,10,2,202160
202165,+5 흑룡 토벌단의 총,10,2,202160
202166,+6 흑룡 토벌단의 총,10,2,202160
202167,+7 흑룡 토벌단의 총,10,2,202160
202168,+8 흑룡 토벌단의 총,10,2,202160
202169,+9 흑룡 토벌단의 총,10,2,202160
202170,+10 흑룡 토벌단의 총,10,2,202160
202171,+11 흑룡 토벌단의 총,10,2,202160
202172,+12 흑룡 토벌단의 총,10,2,202160
202173,+13 흑룡 토벌단의 총,10,2,202160
202180,+0 메테오스의 귀부인의 라이플,10,2,202000
202181,+1 메테오스의 귀부인의 라이플,10,2,202000
202182,+2 메테오스의 귀부인의 라이플,10,2,202000
202183,+3 메테오스의 귀부인의 라이플,10,2,202000
202184,+4 메테오스의 귀부인의 라이플,10,2,202000
202185,+5 메테오스의 귀부인의 라이플,10,2,202000
202186,+6 메테오스의 귀부인의 라이플,10,2,202000
202187,+7 메테오스의 귀부인의 라이플,10,2,202000
202188,+8 메테오스의 귀부인의 라이플,10,2,202000
202189,+9 메테오스의 귀부인의 라이플,10,2,202000
202190,+10 메테오스의 귀부인의 라이플,10,2,202000
202191,+11 메테오스의 귀부인의 라이플,10,2,202000
202192,+12 메테오스의 귀부인의 라이플,10,2,202000
202193,+13 메테오스의 귀부인의 라이플,10,2,202000
202200,+0 아델리아의 라이플,10,2,202000
202201,+1 아델리아의 라이플,10,2,202000
202202,+2 아델리아의 라이플,10,2,202000
202203,+3 아델리아의 라이플,10,2,202000
202204,+4 아델리아의 라이플,10,2,202000
202205,+5 아델리아의 라이플,10,2,202000
202206,+6 아델리아의 라이플,10,2,202000
202207,+7 아델리아의 라이플,10,2,202000
202208,+8 아델리아의 라이플,10,2,202000
202209,+9 아델리아의 라이플,10,2,202000
202210,+10 아델리아의 라이플,10,2,202000
202211,+11 아델리아의 라이플,10,2,202000
202212,+12 아델리아의 라이플,10,2,202000
202213,+13 아델리아의 라이플,10,2,202000
202220,+0 아레스 아처의 라이플,10,2,202040
202221,+1 아레스 아처의 라이플,10,2,202040
202222,+2 아레스 아처의 라이플,10,2,202040
202223,+3 아레스 아처의 라이플,10,2,202040
202224,+4 아레스 아처의 라이플,10,2,202040
202225,+5 아레스 아처의 라이플,10,2,202040
202226,+6 아레스 아처의 라이플,10,2,202040
202227,+7 아레스 아처의 라이플,10,2,202040
202228,+8 아레스 아처의 라이플,10,2,202040
202229,+9 아레스 아처의 라이플,10,2,202040
202230,+10 아레스 아처의 라이플,10,2,202040
202231,+11 아레스 아처의 라이플,10,2,202040
202232,+12 아레스 아처의 라이플,10,2,202040
202233,+13 아레스 아처의 라이플,10,2,202040
202240,+0 티라도르의 라이플,10,2,202040
202241,+1 티라도르의 라이플,10,2,202040
202242,+2 티라도르의 라이플,10,2,202040
202243,+3 티라도르의 라이플,10,2,202040
202244,+4 티라도르의 라이플,10,2,202040
202245,+5 티라도르의 라이플,10,2,202040
202246,+6 티라도르의 라이플,10,2,202040
202247,+7 티라도르의 라이플,10,2,202040
202248,+8 티라도르의 라이플,10,2,202040
202249,+9 티라도르의 라이플,10,2,202040
202250,+10 티라도르의 라이플,10,2,202040
202251,+11 티라도르의 라이플,10,2,202040
202252,+12 티라도르의 라이플,10,2,202040
202253,+13 티라도르의 라이플,10,2,202040
202260,+0 좀비오우거 킹의 총,10,2,202260
202261,+1 좀비오우거 킹의 총,10,2,202260
202262,+2 좀비오우거 킹의 총,10,2,202260
202263,+3 좀비오우거 킹의 총,10,2,202260
202264,+4 좀비오우거 킹의 총,10,2,202260
202265,+5 좀비오우거 킹의 총,10,2,202260
202266,+6 좀비오우거 킹의 총,10,2,202260
202267,+7 좀비오우거 킹의 총,10,2,202260
202268,+8 좀비오우거 킹의 총,10,2,202260
202269,+9 좀비오우거 킹의 총,10,2,202260
202270,+10 좀비오우거 킹의 총,10,2,202260
202271,+11 좀비오우거 킹의 총,10,2,202260
202272,+12 좀비오우거 킹의 총,10,2,202260
202273,+13 좀비오우거 킹의 총,10,2,202260
203000,+0 드워프 철포,10,3,203000
203001,+1 드워프 철포,10,3,203000
203002,+2 드워프 철포,10,3,203000
203003,+3 드워프 철포,10,3,203000
203004,+4 드워프 철포,10,3,203000
203005,+5 드워프 철포,10,3,203000
203006,+6 드워프 철포,10,3,203000
203007,+7 드워프 철포,10,3,203000
203008,+8 드워프 철포,10,3,203000
203009,+9 드워프 철포,10,3,203000
203010,+10 드워프 철포,10,3,203000
203011,+11 드워프 철포,10,3,203000
203012,+12 드워프 철포,10,3,203000
203013,+13 드워프 철포,10,3,203000
203020,+0 혼돈의 철포,10,3,203020
203021,+1 혼돈의 철포,10,3,203020
203022,+2 혼돈의 철포,10,3,203020
203023,+3 혼돈의 철포,10,3,203020
203024,+4 혼돈의 철포,10,3,203020
203025,+5 혼돈의 철포,10,3,203020
203026,+6 혼돈의 철포,10,3,203020
203027,+7 혼돈의 철포,10,3,203020
203028,+8 혼돈의 철포,10,3,203020
203029,+9 혼돈의 철포,10,3,203020
203030,+10 혼돈의 철포,10,3,203020
203031,+11 혼돈의 철포,10,3,203020
203032,+12 혼돈의 철포,10,3,203020
203033,+13 혼돈의 철포,10,3,203020
203060,+0 감시자의 철포,10,3,203060
203061,+1 감시자의 철포,10,3,203060
203062,+2 감시자의 철포,10,3,203060
203063,+3 감시자의 철포,10,3,203060
203064,+4 감시자의 철포,10,3,203060
203065,+5 감시자의 철포,10,3,203060
203066,+6 감시자의 철포,10,3,203060
203067,+7 감시자의 철포,10,3,203060
203068,+8 감시자의 철포,10,3,203060
203069,+9 감시자의 철포,10,3,203060
203070,+10 감시자의 철포,10,3,203060
203071,+11 감시자의 철포,10,3,203060
203072,+12 감시자의 철포,10,3,203060
203073,+13 감시자의 철포,10,3,203060
203080,+0 네드라스의 전투철포,10,3,203000
203081,+1 네드라스의 전투철포,10,3,203000
203082,+2 네드라스의 전투철포,10,3,203000
203083,+3 네드라스의 전투철포,10,3,203000
203084,+4 네드라스의 전투철포,10,3,203000
203085,+5 네드라스의 전투철포,10,3,203000
203086,+6 네드라스의 전투철포,10,3,203000
203087,+7 네드라스의 전투철포,10,3,203000
203088,+8 네드라스의 전투철포,10,3,203000
203089,+9 네드라스의 전투철포,10,3,203000
203090,+10 네드라스의 전투철포,10,3,203000
203091,+11 네드라스의 전투철포,10,3,203000
203092,+12 네드라스의 전투철포,10,3,203000
203093,+13 네드라스의 전투철포,10,3,203000
203100,+0 네드라스의 퇴마철포,10,3,203020
203101,+1 네드라스의 퇴마철포,10,3,203020
203102,+2 네드라스의 퇴마철포,10,3,203020
203103,+3 네드라스의 퇴마철포,10,3,203020
203104,+4 네드라스의 퇴마철포,10,3,203020
203105,+5 네드라스의 퇴마철포,10,3,203020
203106,+6 네드라스의 퇴마철포,10,3,203020
203107,+7 네드라스의 퇴마철포,10,3,203020
203108,+8 네드라스의 퇴마철포,10,3,203020
203109,+9 네드라스의 퇴마철포,10,3,203020
203110,+10 네드라스의 퇴마철포,10,3,203020
203111,+11 네드라스의 퇴마철포,10,3,203020
203112,+12 네드라스의 퇴마철포,10,3,203020
203113,+13 네드라스의 퇴마철포,10,3,203020
203120,+0 데빌헌터의 전투철포,10,3,203000
203121,+1 데빌헌터의 전투철포,10,3,203000
203122,+2 데빌헌터의 전투철포,10,3,203000
203123,+3 데빌헌터의 전투철포,10,3,203000
203124,+4 데빌헌터의 전투철포,10,3,203000
203125,+5 데빌헌터의 전투철포,10,3,203000
203126,+6 데빌헌터의 전투철포,10,3,203000
203127,+7 데빌헌터의 전투철포,10,3,203000
203128,+8 데빌헌터의 전투철포,10,3,203000
203129,+9 데빌헌터의 전투철포,10,3,203000
203130,+10 데빌헌터의 전투철포,10,3,203000
203131,+11 데빌헌터의 전투철포,10,3,203000
203132,+12 데빌헌터의 전투철포,10,3,203000
203133,+13 데빌헌터의 전투철포,10,3,203000
203140,+0 데빌헌터의 퇴마철포,10,3,203020
203141,+1 데빌헌터의 퇴마철포,10,3,203020
203142,+2 데빌헌터의 퇴마철포,10,3,203020
203143,+3 데빌헌터의 퇴마철포,10,3,203020
203144,+4 데빌헌터의 퇴마철포,10,3,203020
203145,+5 데빌헌터의 퇴마철포,10,3,203020
203146,+6 데빌헌터의 퇴마철포,10,3,203020
203147,+7 데빌헌터의 퇴마철포,10,3,203020
203148,+8 데빌헌터의 퇴마철포,10,3,203020
203149,+9 데빌헌터의 퇴마철포,10,3,203020
203150,+10 데빌헌터의 퇴마철포,10,3,203020
203151,+11 데빌헌터의 퇴마철포,10,3,203020
203152,+12 데빌헌터의 퇴마철포,10,3,203020
203153,+13 데빌헌터의 퇴마철포,10,3,203020
203160,+0 스나이퍼 로즈레인의 전투철포,10,3,203000
203161,+1 스나이퍼 로즈레인의 전투철포,10,3,203000
203162,+2 스나이퍼 로즈레인의 전투철포,10,3,203000
203163,+3 스나이퍼 로즈레인의 전투철포,10,3,203000
203164,+4 스나이퍼 로즈레인의 전투철포,10,3,203000
203165,+5 스나이퍼 로즈레인의 전투철포,10,3,203000
203166,+6 스나이퍼 로즈레인의 전투철포,10,3,203000
203167,+7 스나이퍼 로즈레인의 전투철포,10,3,203000
203168,+8 스나이퍼 로즈레인의 전투철포,10,3,203000
203169,+9 스나이퍼 로즈레인의 전투철포,10,3,203000
203170,+10 스나이퍼 로즈레인의 전투철포,10,3,203000
203171,+11 스나이퍼 로즈레인의 전투철포,10,3,203000
203172,+12 스나이퍼 로즈레인의 전투철포,10,3,203000
203173,+13 스나이퍼 로즈레인의 전투철포,10,3,203000
203180,+0 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203181,+1 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203182,+2 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203183,+3 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203184,+4 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203185,+5 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203186,+6 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203187,+7 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203188,+8 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203189,+9 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203190,+10 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203191,+11 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203192,+12 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203193,+13 스나이퍼 로즈레인의 퇴마철포,10,3,203020
203200,+0 인페르노 아처의 전투철포,10,3,203000
203201,+1 인페르노 아처의 전투철포,10,3,203000
203202,+2 인페르노 아처의 전투철포,10,3,203000
203203,+3 인페르노 아처의 전투철포,10,3,203000
203204,+4 인페르노 아처의 전투철포,10,3,203000
203205,+5 인페르노 아처의 전투철포,10,3,203000
203206,+6 인페르노 아처의 전투철포,10,3,203000
203207,+7 인페르노 아처의 전투철포,10,3,203000
203208,+8 인페르노 아처의 전투철포,10,3,203000
203209,+9 인페르노 아처의 전투철포,10,3,203000
203210,+10 인페르노 아처의 전투철포,10,3,203000
203211,+11 인페르노 아처의 전투철포,10,3,203000
203212,+12 인페르노 아처의 전투철포,10,3,203000
203213,+13 인페르노 아처의 전투철포,10,3,203000
203220,+0 벨리타의 전투철포,10,3,203000
203221,+1 벨리타의 전투철포,10,3,203000
203222,+2 벨리타의 전투철포,10,3,203000
203223,+3 벨리타의 전투철포,10,3,203000
203224,+4 벨리타의 전투철포,10,3,203000
203225,+5 벨리타의 전투철포,10,3,203000
203226,+6 벨리타의 전투철포,10,3,203000
203227,+7 벨리타의 전투철포,10,3,203000
203228,+8 벨리타의 전투철포,10,3,203000
203229,+9 벨리타의 전투철포,10,3,203000
203230,+10 벨리타의 전투철포,10,3,203000
203231,+11 벨리타의 전투철포,10,3,203000
203232,+12 벨리타의 전투철포,10,3,203000
203233,+13 벨리타의 전투철포,10,3,203000
203240,+0 다크 스팅어의 전투철포,10,3,203000
203241,+1 다크 스팅어의 전투철포,10,3,203000
203242,+2 다크 스팅어의 전투철포,10,3,203000
203243,+3 다크 스팅어의 전투철포,10,3,203000
203244,+4 다크 스팅어의 전투철포,10,3,203000
203245,+5 다크 스팅어의 전투철포,10,3,203000
203246,+6 다크 스팅어의 전투철포,10,3,203000
203247,+7 다크 스팅어의 전투철포,10,3,203000
203248,+8 다크 스팅어의 전투철포,10,3,203000
203249,+9 다크 스팅어의 전투철포,10,3,203000
203250,+10 다크 스팅어의 전투철포,10,3,203000
203251,+11 다크 스팅어의 전투철포,10,3,203000
203252,+12 다크 스팅어의 전투철포,10,3,203000
