mID,mName
214029,+9 엘레멘탈 퓨리
214030,+10 엘레멘탈 퓨리
214031,+11 엘레멘탈 퓨리
214032,+12 엘레멘탈 퓨리
214033,+13 엘레멘탈 퓨리
214040,+0 인페르노 아처의 전쟁활
214041,+1 인페르노 아처의 전쟁활
214042,+2 인페르노 아처의 전쟁활
214043,+3 인페르노 아처의 전쟁활
214044,+4 인페르노 아처의 전쟁활
214045,+5 인페르노 아처의 전쟁활
214046,+6 인페르노 아처의 전쟁활
214047,+7 인페르노 아처의 전쟁활
214048,+8 인페르노 아처의 전쟁활
214049,+9 인페르노 아처의 전쟁활
214050,+10 인페르노 아처의 전쟁활
214051,+11 인페르노 아처의 전쟁활
214052,+12 인페르노 아처의 전쟁활
214053,+13 인페르노 아처의 전쟁활
214060,+0 벨리타의 전쟁활
214061,+1 벨리타의 전쟁활
214062,+2 벨리타의 전쟁활
214063,+3 벨리타의 전쟁활
214064,+4 벨리타의 전쟁활
214065,+5 벨리타의 전쟁활
214066,+6 벨리타의 전쟁활
214067,+7 벨리타의 전쟁활
214068,+8 벨리타의 전쟁활
214069,+9 벨리타의 전쟁활
214070,+10 벨리타의 전쟁활
214071,+11 벨리타의 전쟁활
214072,+12 벨리타의 전쟁활
214073,+13 벨리타의 전쟁활
214080,+0 네드라스의 전쟁활
214081,+1 네드라스의 전쟁활
214082,+2 네드라스의 전쟁활
214083,+3 네드라스의 전쟁활
214084,+4 네드라스의 전쟁활
214085,+5 네드라스의 전쟁활
214086,+6 네드라스의 전쟁활
214087,+7 네드라스의 전쟁활
214088,+8 네드라스의 전쟁활
214089,+9 네드라스의 전쟁활
214090,+10 네드라스의 전쟁활
214091,+11 네드라스의 전쟁활
214092,+12 네드라스의 전쟁활
214093,+13 네드라스의 전쟁활
214100,+0 여명의 그리헨텔 활
214101,+1 여명의 그리헨텔 활
214102,+2 여명의 그리헨텔 활
214103,+3 여명의 그리헨텔 활
214104,+4 여명의 그리헨텔 활
214105,+5 여명의 그리헨텔 활
214106,+6 여명의 그리헨텔 활
214107,+7 여명의 그리헨텔 활
214108,+8 여명의 그리헨텔 활
214109,+9 여명의 그리헨텔 활
214110,+10 여명의 그리헨텔 활
214111,+11 여명의 그리헨텔 활
214112,+12 여명의 그리헨텔 활
214113,+13 여명의 그리헨텔 활
214140,+0 불굴의 용수호자 활
214141,+1 불굴의 용수호자 활
214142,+2 불굴의 용수호자 활
214143,+3 불굴의 용수호자 활
214144,+4 불굴의 용수호자 활
214145,+5 불굴의 용수호자 활
214146,+6 불굴의 용수호자 활
214147,+7 불굴의 용수호자 활
214148,+8 불굴의 용수호자 활
214149,+9 불굴의 용수호자 활
214150,+10 불굴의 용수호자 활
214151,+11 불굴의 용수호자 활
214152,+12 불굴의 용수호자 활
214153,+13 불굴의 용수호자 활
214160,+0 아크 엔젤리스 아처의 전쟁활
214161,+1 아크 엔젤리스 아처의 전쟁활
214162,+2 아크 엔젤리스 아처의 전쟁활
214163,+3 아크 엔젤리스 아처의 전쟁활
214164,+4 아크 엔젤리스 아처의 전쟁활
214165,+5 아크 엔젤리스 아처의 전쟁활
214166,+6 아크 엔젤리스 아처의 전쟁활
214167,+7 아크 엔젤리스 아처의 전쟁활
214168,+8 아크 엔젤리스 아처의 전쟁활
214169,+9 아크 엔젤리스 아처의 전쟁활
214170,+10 아크 엔젤리스 아처의 전쟁활
214171,+11 아크 엔젤리스 아처의 전쟁활
214172,+12 아크 엔젤리스 아처의 전쟁활
214173,+13 아크 엔젤리스 아처의 전쟁활
214180,+0 황혼의 메테오스 활
214181,+1 황혼의 메테오스 활
214182,+2 황혼의 메테오스 활
214183,+3 황혼의 메테오스 활
214184,+4 황혼의 메테오스 활
214185,+5 황혼의 메테오스 활
214186,+6 황혼의 메테오스 활
214187,+7 황혼의 메테오스 활
214188,+8 황혼의 메테오스 활
214189,+9 황혼의 메테오스 활
214190,+10 황혼의 메테오스 활
214191,+11 황혼의 메테오스 활
214192,+12 황혼의 메테오스 활
214193,+13 황혼의 메테오스 활
215000,+0 아벨루스 보우
215001,+1 아벨루스 보우
215002,+2 아벨루스 보우
215003,+3 아벨루스 보우
215004,+4 아벨루스 보우
215005,+5 아벨루스 보우
215006,+6 아벨루스 보우
215007,+7 아벨루스 보우
215008,+8 아벨루스 보우
215009,+9 아벨루스 보우
215010,+10 아벨루스 보우
215011,+11 아벨루스 보우
215012,+12 아벨루스 보우
215013,+13 아벨루스 보우
215020,+0 광휘의 그리헨텔 활
215021,+1 광휘의 그리헨텔 활
215022,+2 광휘의 그리헨텔 활
215023,+3 광휘의 그리헨텔 활
215024,+4 광휘의 그리헨텔 활
215025,+5 광휘의 그리헨텔 활
215026,+6 광휘의 그리헨텔 활
215027,+7 광휘의 그리헨텔 활
215028,+8 광휘의 그리헨텔 활
215029,+9 광휘의 그리헨텔 활
215030,+10 광휘의 그리헨텔 활
215031,+11 광휘의 그리헨텔 활
215032,+12 광휘의 그리헨텔 활
215033,+13 광휘의 그리헨텔 활
215040,+0 칠흑의 메테오스 활
215041,+1 칠흑의 메테오스 활
215042,+2 칠흑의 메테오스 활
215043,+3 칠흑의 메테오스 활
215044,+4 칠흑의 메테오스 활
215045,+5 칠흑의 메테오스 활
215046,+6 칠흑의 메테오스 활
215047,+7 칠흑의 메테오스 활
215048,+8 칠흑의 메테오스 활
215049,+9 칠흑의 메테오스 활
215050,+10 칠흑의 메테오스 활
215051,+11 칠흑의 메테오스 활
215052,+12 칠흑의 메테오스 활
215053,+13 칠흑의 메테오스 활
300000,+0 검은 가죽 모자
300001,+1 검은 가죽 모자
300002,+2 검은 가죽 모자
300003,+3 검은 가죽 모자
300004,+4 검은 가죽 모자
300005,+5 검은 가죽 모자
300006,+6 검은 가죽 모자
300007,+7 검은 가죽 모자
300008,+8 검은 가죽 모자
300009,+9 검은 가죽 모자
300010,+10 검은 가죽 모자
300011,+11 검은 가죽 모자
300012,+12 검은 가죽 모자
300013,+13 검은 가죽 모자
300020,+0 모자
300021,+1 모자
300022,+2 모자
300023,+3 모자
300024,+4 모자
300025,+5 모자
300026,+6 모자
300027,+7 모자
300028,+8 모자
300029,+9 모자
300030,+10 모자
300031,+11 모자
300032,+12 모자
300033,+13 모자
300040,+0 고블린 투구
300041,+1 고블린 투구
300042,+2 고블린 투구
300043,+3 고블린 투구
300044,+4 고블린 투구
300045,+5 고블린 투구
300046,+6 고블린 투구
300047,+7 고블린 투구
300048,+8 고블린 투구
300049,+9 고블린 투구
300050,+10 고블린 투구
300051,+11 고블린 투구
300052,+12 고블린 투구
300053,+13 고블린 투구
300060,+0 뼈 투구
300061,+1 뼈 투구
300062,+2 뼈 투구
300063,+3 뼈 투구
300064,+4 뼈 투구
300065,+5 뼈 투구
300066,+6 뼈 투구
300067,+7 뼈 투구
300068,+8 뼈 투구
300069,+9 뼈 투구
300070,+10 뼈 투구
300071,+11 뼈 투구
300072,+12 뼈 투구
300073,+13 뼈 투구
300080,+0 가죽 투구
300081,+1 가죽 투구
300082,+2 가죽 투구
300083,+3 가죽 투구
300084,+4 가죽 투구
300085,+5 가죽 투구
300086,+6 가죽 투구
300087,+7 가죽 투구
300088,+8 가죽 투구
300089,+9 가죽 투구
300090,+10 가죽 투구
300091,+11 가죽 투구
300092,+12 가죽 투구
300093,+13 가죽 투구
300100,+0 물고기 투구
300101,+1 물고기 투구
300102,+2 물고기 투구
300103,+3 물고기 투구
300104,+4 물고기 투구
300105,+5 물고기 투구
300106,+6 물고기 투구
300107,+7 물고기 투구
300108,+8 물고기 투구
300109,+9 물고기 투구
300110,+10 물고기 투구
300111,+11 물고기 투구
300112,+12 물고기 투구
300113,+13 물고기 투구
300120,+0 고블린 금속 투구
300121,+1 고블린 금속 투구
300122,+2 고블린 금속 투구
300123,+3 고블린 금속 투구
300124,+4 고블린 금속 투구
300125,+5 고블린 금속 투구
300126,+6 고블린 금속 투구
300127,+7 고블린 금속 투구
300128,+8 고블린 금속 투구
300129,+9 고블린 금속 투구
300130,+10 고블린 금속 투구
300131,+11 고블린 금속 투구
300132,+12 고블린 금속 투구
300133,+13 고블린 금속 투구
300140,+0 보급용 미늘 투구
300141,+1 보급용 미늘 투구
300142,+2 보급용 미늘 투구
300143,+3 보급용 미늘 투구
300144,+4 보급용 미늘 투구
300145,+5 보급용 미늘 투구
300146,+6 보급용 미늘 투구
300147,+7 보급용 미늘 투구
300148,+8 보급용 미늘 투구
300149,+9 보급용 미늘 투구
300150,+10 보급용 미늘 투구
300151,+11 보급용 미늘 투구
300152,+12 보급용 미늘 투구
300153,+13 보급용 미늘 투구
300160,+0 보급용 톱날 투구
300161,+1 보급용 톱날 투구
300162,+2 보급용 톱날 투구
300163,+3 보급용 톱날 투구
300164,+4 보급용 톱날 투구
300165,+5 보급용 톱날 투구
300166,+6 보급용 톱날 투구
300167,+7 보급용 톱날 투구
300168,+8 보급용 톱날 투구
300169,+9 보급용 톱날 투구
300170,+10 보급용 톱날 투구
300171,+11 보급용 톱날 투구
300172,+12 보급용 톱날 투구
300173,+13 보급용 톱날 투구
300180,+0 보급용 스콜피온 헬름
300181,+1 보급용 스콜피온 헬름
300182,+2 보급용 스콜피온 헬름
300183,+3 보급용 스콜피온 헬름
300184,+4 보급용 스콜피온 헬름
300185,+5 보급용 스콜피온 헬름
300186,+6 보급용 스콜피온 헬름
300187,+7 보급용 스콜피온 헬름
300188,+8 보급용 스콜피온 헬름
300189,+9 보급용 스콜피온 헬름
300190,+10 보급용 스콜피온 헬름
300191,+11 보급용 스콜피온 헬름
300192,+12 보급용 스콜피온 헬름
300193,+13 보급용 스콜피온 헬름
300200,+0 보급용 쌍미늘 투구
300201,+1 보급용 쌍미늘 투구
300202,+2 보급용 쌍미늘 투구
300203,+3 보급용 쌍미늘 투구
300204,+4 보급용 쌍미늘 투구
300205,+5 보급용 쌍미늘 투구
300206,+6 보급용 쌍미늘 투구
300207,+7 보급용 쌍미늘 투구
300208,+8 보급용 쌍미늘 투구
300209,+9 보급용 쌍미늘 투구
300210,+10 보급용 쌍미늘 투구
300211,+11 보급용 쌍미늘 투구
300212,+12 보급용 쌍미늘 투구
300213,+13 보급용 쌍미늘 투구
300220,+0 보급형 환영의 투구
300221,+1 보급형 환영의 투구
300222,+2 보급형 환영의 투구
300223,+3 보급형 환영의 투구
300224,+4 보급형 환영의 투구
300225,+5 보급형 환영의 투구
300226,+6 보급형 환영의 투구
300227,+7 보급형 환영의 투구
300228,+8 보급형 환영의 투구
300229,+9 보급형 환영의 투구
300230,+10 보급형 환영의 투구
300231,+11 보급형 환영의 투구
300232,+12 보급형 환영의 투구
300233,+13 보급형 환영의 투구
300240,+0 낡은 수호자 투구
300241,+1 낡은 수호자 투구
300242,+2 낡은 수호자 투구
300243,+3 낡은 수호자 투구
300244,+4 낡은 수호자 투구
300245,+5 낡은 수호자 투구
300246,+6 낡은 수호자 투구
300247,+7 낡은 수호자 투구
300248,+8 낡은 수호자 투구
300249,+9 낡은 수호자 투구
300250,+10 낡은 수호자 투구
300251,+11 낡은 수호자 투구
300252,+12 낡은 수호자 투구
300253,+13 낡은 수호자 투구
301000,+0 사슬 투구
301001,+1 사슬 투구
301002,+2 사슬 투구
301003,+3 사슬 투구
301004,+4 사슬 투구
301005,+5 사슬 투구
301006,+6 사슬 투구
301007,+7 사슬 투구
301008,+8 사슬 투구
301009,+9 사슬 투구
301010,+10 사슬 투구
301011,+11 사슬 투구
301012,+12 사슬 투구
301013,+13 사슬 투구
301020,+0 미늘 투구
301021,+1 미늘 투구
301022,+2 미늘 투구
301023,+3 미늘 투구
301024,+4 미늘 투구
301025,+5 미늘 투구
301026,+6 미늘 투구
301027,+7 미늘 투구
301028,+8 미늘 투구
301029,+9 미늘 투구
301030,+10 미늘 투구
301031,+11 미늘 투구
301032,+12 미늘 투구
301033,+13 미늘 투구
301040,+0 강철 투구
301041,+1 강철 투구
301042,+2 강철 투구
301043,+3 강철 투구
301044,+4 강철 투구
301045,+5 강철 투구
301046,+6 강철 투구
301047,+7 강철 투구
301048,+8 강철 투구
301049,+9 강철 투구
301050,+10 강철 투구
301051,+11 강철 투구
301052,+12 강철 투구
301053,+13 강철 투구
301060,+0 워 헬름
301061,+1 워 헬름
301062,+2 워 헬름
301063,+3 워 헬름
301064,+4 워 헬름
301065,+5 워 헬름
301066,+6 워 헬름
301067,+7 워 헬름
301068,+8 워 헬름
301069,+9 워 헬름
301070,+10 워 헬름
301071,+11 워 헬름
301072,+12 워 헬름
301073,+13 워 헬름
301080,+0 마법 투구
301081,+1 마법 투구
301082,+2 마법 투구
301083,+3 마법 투구
301084,+4 마법 투구
301085,+5 마법 투구
301086,+6 마법 투구
301087,+7 마법 투구
301088,+8 마법 투구
301089,+9 마법 투구
301090,+10 마법 투구
301091,+11 마법 투구
301092,+12 마법 투구
301093,+13 마법 투구
301100,+0 이크론의 투구
301101,+1 이크론의 투구
301102,+2 이크론의 투구
301103,+3 이크론의 투구
301104,+4 이크론의 투구
301105,+5 이크론의 투구
301106,+6 이크론의 투구
301107,+7 이크론의 투구
301108,+8 이크론의 투구
301109,+9 이크론의 투구
301110,+10 이크론의 투구
301111,+11 이크론의 투구
301112,+12 이크론의 투구
301113,+13 이크론의 투구
301120,+0 글레디에이터 헬름
301121,+1 글레디에이터 헬름
301122,+2 글레디에이터 헬름
301123,+3 글레디에이터 헬름
301124,+4 글레디에이터 헬름
301125,+5 글레디에이터 헬름
301126,+6 글레디에이터 헬름
301127,+7 글레디에이터 헬름
301128,+8 글레디에이터 헬름
301129,+9 글레디에이터 헬름
301130,+10 글레디에이터 헬름
301131,+11 글레디에이터 헬름
301132,+12 글레디에이터 헬름
301133,+13 글레디에이터 헬름
301140,+0 스콜피온 헬름
301141,+1 스콜피온 헬름
301142,+2 스콜피온 헬름
301143,+3 스콜피온 헬름
301144,+4 스콜피온 헬름
301145,+5 스콜피온 헬름
301146,+6 스콜피온 헬름
301147,+7 스콜피온 헬름
301148,+8 스콜피온 헬름
301149,+9 스콜피온 헬름
301150,+10 스콜피온 헬름
301151,+11 스콜피온 헬름
301152,+12 스콜피온 헬름
301153,+13 스콜피온 헬름
301160,+0 쌍미늘 투구
301161,+1 쌍미늘 투구
301162,+2 쌍미늘 투구
301163,+3 쌍미늘 투구
301164,+4 쌍미늘 투구
301165,+5 쌍미늘 투구
301166,+6 쌍미늘 투구
301167,+7 쌍미늘 투구
301168,+8 쌍미늘 투구
301169,+9 쌍미늘 투구
301170,+10 쌍미늘 투구
301171,+11 쌍미늘 투구
301172,+12 쌍미늘 투구
301173,+13 쌍미늘 투구
301180,+0 톱날 투구
301181,+1 톱날 투구
301182,+2 톱날 투구
301183,+3 톱날 투구
301184,+4 톱날 투구
301185,+5 톱날 투구
301186,+6 톱날 투구
301187,+7 톱날 투구
301188,+8 톱날 투구
301189,+9 톱날 투구
301190,+10 톱날 투구
301191,+11 톱날 투구
301192,+12 톱날 투구
301193,+13 톱날 투구
301200,+0 황천의 투구
301201,+1 황천의 투구
301202,+2 황천의 투구
301203,+3 황천의 투구
301204,+4 황천의 투구
301205,+5 황천의 투구
301206,+6 황천의 투구
301207,+7 황천의 투구
301208,+8 황천의 투구
301209,+9 황천의 투구
301210,+10 황천의 투구
301211,+11 황천의 투구
301212,+12 황천의 투구
301213,+13 황천의 투구
301220,+0 엘테르 탐사대의 투구
301221,+1 엘테르 탐사대의 투구
301222,+2 엘테르 탐사대의 투구
301223,+3 엘테르 탐사대의 투구
301224,+4 엘테르 탐사대의 투구
301225,+5 엘테르 탐사대의 투구
301226,+6 엘테르 탐사대의 투구
301227,+7 엘테르 탐사대의 투구
301228,+8 엘테르 탐사대의 투구
301229,+9 엘테르 탐사대의 투구
301230,+10 엘테르 탐사대의 투구
301231,+11 엘테르 탐사대의 투구
301232,+12 엘테르 탐사대의 투구
301233,+13 엘테르 탐사대의 투구
301240,+0 신월의 의식용 투구
301241,+1 신월의 의식용 투구
301242,+2 신월의 의식용 투구
301243,+3 신월의 의식용 투구
301244,+4 신월의 의식용 투구
301245,+5 신월의 의식용 투구
301246,+6 신월의 의식용 투구
301247,+7 신월의 의식용 투구
301248,+8 신월의 의식용 투구
301249,+9 신월의 의식용 투구
301250,+10 신월의 의식용 투구
301251,+11 신월의 의식용 투구
301252,+12 신월의 의식용 투구
301253,+13 신월의 의식용 투구
301260,+0 뒤틀린 수호자 투구
301261,+1 뒤틀린 수호자 투구
301262,+2 뒤틀린 수호자 투구
301263,+3 뒤틀린 수호자 투구
301264,+4 뒤틀린 수호자 투구
